2.494508135230316400e+16 1.709439791096066085e-20
3.079230579617851600e+16 1.782339268615364377e-20
3.801014247475416800e+16 1.426018480179009064e-20
4.691986824612539200e+16 1.133946602352995968e-20
5.791806851805293600e+16 8.770840317049035833e-21
7.149428986597562400e+16 6.448392432028728394e-21
8.825283049359569600e+16 5.092281551519605469e-21
1.089396384624819200e+17 4.069196261701904092e-21
1.344755149716982080e+17 3.259035145300755635e-21
1.659971006157810880e+17 2.700560482604824849e-21
2.049074689815854400e+17 2.235817203192974873e-21
2.529385795817171520e+17 1.875435044465815863e-21
3.122283699993688960e+17 1.617108409319216672e-21
3.854159187328230400e+17 1.441886025411422193e-21
4.757589145821936000e+17 1.311866374080803579e-21
5.872786613189488640e+17 1.195307170819470800e-21
7.249390720160459520e+17 1.075485719733718960e-21
8.948676203477258240e+17 9.653985561939829965e-22
1.104628083736509440e+18 8.808121807710646271e-22
1.363557218558470912e+18 8.045145900888975997e-22
1.683180353330955008e+18 7.221255826023670928e-22
2.077724398565700352e+18 6.502984672850057494e-22
2.564751108134173696e+18 6.007126825128402486e-22
3.165938779568803328e+18 5.521977456391807520e-22
3.908047187966453248e+18 4.957291984912737137e-22
4.824108704165353472e+18 4.342158009029026661e-22
5.954898615672470528e+18 3.680637305095750321e-22
7.350750096555481088e+18 3.013125107004899789e-22
9.073794613362792448e+18 2.494857242980285861e-22
1.120072749093629952e+19 2.078406598478764253e-22
1.382622173764659200e+19 1.721139845398521637e-22
1.706714208458879590e+19 1.426758907970096233e-22
2.106774681201684480e+19 1.186138948324414964e-22
2.600610890419851674e+19 9.833611417396942077e-23
3.210204234803475251e+19 8.072920600788396147e-23
3.962688638701477888e+19 6.461925900363929791e-23
4.891558324249450086e+19 5.119791624370016189e-23
6.038158689998657946e+19 4.066451367004893008e-23
7.453526657315337011e+19 3.135410858170271868e-23
9.200662401160357478e+19 2.444565361917113953e-23
1.135733358343102792e+20 1.978061270116268362e-23
1.401953690954508370e+20 1.624677722617261320e-23
1.730577108739978691e+20 1.354807410761138133e-23
2.136231138459198095e+20 1.140391666476603289e-23
2.636972056243897958e+20 9.616248684308563942e-24
3.255088599835069645e+20 8.125180276802919786e-24
4.018094074105783255e+20 6.866777926326660100e-24
4.959951009991573504e+20 5.773795384302456773e-24
6.122582888254388306e+20 4.772741378732105349e-24
7.557740217198122107e+20 3.897723225665482359e-24
9.329304026284695224e+20 3.231033227926073603e-24
1.151612930764622397e+21 2.763938398321444148e-24
1.421555497138658738e+21 2.434191297600705253e-24
1.754773654810749829e+21 2.139081716245547370e-24
2.166099449381892915e+21 1.843867409511168898e-24
2.673841615839943983e+21 1.554622509207030758e-24
3.300600528123344716e+21 1.292301196709755257e-24
4.074274176043905450e+21 1.081903104087780052e-24
5.029299947127007347e+21 9.156311412362575268e-25
6.208187486962865668e+21 7.711256531512694360e-25
7.663410868007431307e+21 6.313354892132360993e-25
9.459744290136668504e+21 5.032020604539270671e-25
1.167714527852792853e+22 4.062968045835763940e-25
1.441431371438023193e+22 3.408159607314787388e-25
1.779308511632757149e+22 2.861850561244935490e-25
2.196385372416551525e+22 2.357289850691657868e-25
2.711226677457176442e+22 1.946397661545017156e-25
3.346748794118898450e+22 1.631772876371259717e-25
4.131239775731848315e+22 1.383130051551738793e-25
5.099618505751065631e+22 1.162225026869927270e-25
6.294988990221887786e+22 9.638892752180328088e-26
7.770558982466196996e+22 7.954249839058626554e-26
9.592008340884840409e+22 6.615152948780448783e-26
1.184041253907357824e+23 5.589007853342342748e-26
1.461585145812312213e+23 4.803759911937234566e-26
1.804186409392068048e+23 4.132795841755105232e-26
2.227094746523284873e+23 3.512570549936691455e-26
2.749134448730749597e+23 2.942789911736187336e-26
3.393542294954672306e+23 2.442850374062542188e-26
4.189001855825245981e+23 2.032352890184077019e-26
5.170920242896776316e+23 1.700827769322321452e-26
6.383004132885945532e+23 1.429006299220296692e-26
7.879205218144065107e+23 1.205496970765177899e-26
9.726121678313893009e+23 1.023230596971060759e-26
1.200596256631693433e+24 8.712947205253411307e-27
1.482020705798860080e+24 7.376898235352748820e-27
1.829412144411121488e+24 6.188873090362280938e-27
2.258233492301251577e+24 5.139230683049938378e-27
2.787572238071375984e+24 4.239647952961914501e-27
3.440990052161380392e+24 3.493894065745787503e-27
4.247571552536894124e+24 2.883458093995636280e-27
5.243218905148603658e+24 2.378480506361899521e-27
6.472249883792559342e+24 1.954497053283679361e-27
7.989370521440312571e+24 1.603181038146216796e-27
9.862110158740781342e+24 1.315167313125470463e-27
1.217382727739667014e+25 1.075780235438447079e-27
1.502741991261724093e+25 8.745345935226629509e-28
1.854990580073489286e+25 7.063610239151536758e-28
2.289807613130117696e+25 5.646361423950850432e-28
2.826547456074349560e+25 4.462380390020449114e-28
3.489101213406780758e+25 3.506825829876332954e-28
4.306960157783548963e+25 2.744649643038543603e-28
5.316528431292710589e+25 2.101493708376345927e-28
6.562743449033783652e+25 1.607633311734474200e-28
8.101076131622133415e+25 1.313971477444320080e-28
1.000000000000000048e+26 1.141132902457642504e-28
